1.28607E+21	2.92955E-15
1.49988E+21	3.30215E-15
1.74923E+21	3.7203E-15
2.04004E+21	4.18915E-15
2.37919E+21	4.7147E-15
2.77473E+21	5.30343E-15
2.77473E+21	5.30343E-15
3.23603E+21	5.96262E-15
3.77401E+21	6.70011E-15
4.40143E+21	7.52536E-15
5.13316E+21	8.44855E-15
5.98654E+21	9.4803E-15
6.98179E+21	1.06315E-14
8.14252E+21	1.1916E-14
9.4962E+21	1.33498E-14
1.10749E+22	1.49499E-14
1.29161E+22	1.6734E-14
1.50634E+22	1.87218E-14
1.75677E+22	2.09343E-14
2.04883E+22	2.33961E-14
2.38944E+22	2.61374E-14
2.78668E+22	2.91888E-14
3.24996E+22	3.25786E-14
3.79026E+22	3.63388E-14
4.42038E+22	4.0515E-14
5.15527E+22	4.51554E-14
6.01232E+22	5.03037E-14
7.01187E+22	5.60037E-14
8.17758E+22	6.23151E-14
9.53709E+22	6.93028E-14
1.11226E+23	7.70392E-14
1.29717E+23	8.55998E-14
1.51283E+23	9.50642E-14
1.76433E+23	1.05512E-13
2.05765E+23	1.17042E-13
2.39973E+23	1.2977E-13
2.79868E+23	1.43808E-13
3.26395E+23	1.5926E-13
3.80658E+23	1.76247E-13
4.43942E+23	1.94927E-13
5.17747E+23	2.15458E-13
6.03822E+23	2.37991E-13
7.04206E+23	2.6267E-13
8.2128E+23	2.89656E-13
9.57816E+23	3.19107E-13
1.11705E+24	3.51257E-13
1.30276E+24	3.86336E-13
1.51934E+24	4.2454E-13
1.77193E+24	4.66012E-13
2.06651E+24	5.10947E-13
2.41006E+24	5.59518E-13
2.81073E+24	6.11943E-13
3.27801E+24	6.68416E-13
3.82298E+24	7.29098E-13
4.45854E+24	7.94058E-13
5.19977E+24	8.63374E-13
6.06422E+24	9.37169E-13
7.07239E+24	1.01546E-12
8.24816E+24	1.09823E-12
9.6194E+24	1.18526E-12
1.12186E+25	1.27639E-12
1.30837E+25	1.37115E-12
1.52588E+25	1.46923E-12
1.77956E+25	1.56986E-12
2.07541E+25	1.67254E-12
2.42044E+25	1.77623E-12
2.82284E+25	1.8801E-12
3.29213E+25	1.98265E-12
3.83944E+25	2.08283E-12
4.47774E+25	2.17907E-12
5.22216E+25	2.27005E-12
6.09033E+25	2.35402E-12
7.10284E+25	2.42922E-12
8.28367E+25	2.4936E-12
9.66082E+25	2.54453E-12
1.12669E+26	2.57896E-12
1.314E+26	2.59444E-12
1.53245E+26	2.5918E-12
1.78722E+26	2.56934E-12
2.08435E+26	2.52247E-12
2.43087E+26	2.4478E-12
2.83499E+26	2.35522E-12
3.30631E+26	2.25238E-12
3.85597E+26	2.13907E-12
4.49702E+26	2.01246E-12
