5.08273E+22	3.02317E-14
6.0527E+22	3.41249E-14
7.20777E+22	3.84962E-14
8.58329E+22	4.34022E-14
1.02213E+23	4.89071E-14
1.21719E+23	5.50843E-14
1.44947E+23	6.20075E-14
1.72609E+23	6.97469E-14
2.05549E+23	7.83865E-14
2.44775E+23	8.80205E-14
2.91487E+23	9.87709E-14
3.47113E+23	1.10782E-13
4.13356E+23	1.24177E-13
4.92239E+23	1.39051E-13
5.86176E+23	1.5553E-13
6.9804E+23	1.73755E-13
8.31251E+23	1.93941E-13
9.89886E+23	2.16343E-13
1.17879E+24	2.41135E-13
1.40375E+24	2.68421E-13
1.67163E+24	2.98325E-13
1.99065E+24	3.30941E-13
2.37053E+24	3.66554E-13
2.82292E+24	4.05471E-13
3.36163E+24	4.47895E-13
4.00315E+24	4.93898E-13
4.76711E+24	5.43464E-13
5.67684E+24	5.9645E-13
6.76019E+24	6.53028E-13
8.05028E+24	7.13367E-13
9.58659E+24	7.77942E-13
1.14161E+25	8.46822E-13
1.35946E+25	9.18758E-13
1.6189E+25	9.92241E-13
1.92784E+25	1.06707E-12
2.29575E+25	1.14299E-12
2.73386E+25	1.22009E-12
3.25558E+25	1.29745E-12
3.87687E+25	1.37233E-12
4.61671E+25	1.44199E-12
5.49776E+25	1.50509E-12
6.54693E+25	1.5611E-12
7.79633E+25	1.61155E-12
9.28415E+25	1.65492E-12
1.10559E+26	1.68531E-12
1.31658E+26	1.69943E-12
1.56783E+26	1.69764E-12
1.86703E+26	1.67786E-12
2.22333E+26	1.63553E-12
2.64762E+26	1.57244E-12
3.15288E+26	1.49517E-12
3.75457E+26	1.40624E-12
4.47108E+26	1.30533E-12
5.32433E+26	1.1983E-12
6.34041E+26	1.09287E-12
7.55038E+26	9.9062E-13
8.99127E+26	8.90129E-13
1.07071E+27	7.91334E-13
1.27505E+27	6.94626E-13
1.51837E+27	6.04342E-13
1.80813E+27	5.23816E-13
2.15319E+27	4.50261E-13
2.56409E+27	3.80253E-13
3.05342E+27	3.14138E-13
3.63613E+27	2.52844E-13
4.33003E+27	1.98716E-13
5.15636E+27	1.51924E-13
6.14039E+27	1.09192E-13
7.3122E+27	7.07845E-14
8.70763E+27	4.17061E-14
